14, 0.28, 1.42, -0.38, 3.58, 15.74, -9.31, -0.17, 0.12, 0.16, -1.03, 4.28, 0.16, 0.67, 0.55, 0.23, 3.97, -1.35, 5.68, 0
15, 0.13, 1.27, -0.83, 4.56, 17.70, 4.85, 1.48, 0.42, 1.66, -3.47, -5.97, -1.30, -1.28, 0.55, -0.22, 5.93, -7.21, -4.57, 0
16, -0.77, 1.57, -1.28, 2.61, 28.93, -7.35, 0.43, -0.93, -0.74, -6.40, 9.65, -12.05, -0.38, -0.80, -0.37, 9.83, 0.12, -15.31, 0
17, 0.58, 0.07, -0.53, 7.00, 16.72, 2.41, 1.03, 0.87, -0.59, -10.31, -2.07, -10.58, -1.13, 1.15, -0.37, 0.07, 7.44, 14.96, 0
18, 0.13, 1.57, -0.53, -2.28, 11.35, -0.52, -0.62, -1.08, -1.04, 9.71, -3.04, 6.02, -1.28, 1.30, 0.23, -0.42, 5.00, 4.22, 0
19, 0.28, 0.67, -0.68, 8.96, 26.00, -17.12, 0.43, -0.03, -1.94, 0.92, 6.72, -2.28, 0.22, 0.55, -0.22, 1.53, 8.42, 1.29, 0
20, -0.77, 0.07, 0.67, 7.49, 16.72, -1.01, -0.17, 0.12, -1.04, 4.83, -2.07, -4.23, -0.08, 0.85, -0.52, -0.42, 1.09, 4.22, 0
21, 0.13, 0.82, -0.83, 7.49, 22.09, 2.90, 0.88, 1.47, 0.01, 8.25, 8.19, 3.09, -0.08, 1.60, -0.22, -2.86, 7.93, -5.55, 0
22, -0.02, 0.67, 0.82, -2.76, 15.74, 4.37, 0.43, -0.03, 0.31, -2.01, -9.88, 1.14, 0.07, 0.40, -0.37, -1.40, -1.35, -2.62, 0
23, 0.73, -0.53, 0.07, 1.63, 14.77, 6.81, 1.48, 0.87, -1.04, -1.52, 10.63, 0.16, 0.97, 0.55, 0.23, 5.44, -0.86, 0.80, 0
24, 0.28, -0.08, -0.38, 17.26, 20.62, -6.87, 1.18, -0.48, -0.44, 8.74, 4.77, -5.21, 0.67, -0.20, 0.98, -6.77, -2.81, 2.27, 0
25, 0.73, 0.67, -1.43, 5.54, 19.65, 1.92, 1.63, 1.47, -0.44, 0.92, 7.21, 9.93, -1.13, -0.05, 0.38, 0.56, -5.74, -7.50, 0
26, 1.78, 0.52, -1.28, 0.65, 25.51, 3.88, 0.43, -0.03, 0.01, -2.50, 2.82, -4.23, -0.68, -0.80, 0.68, 4.46, 5.00, 4.71, 0
27, -0.77, 1.27, 0.22, 6.03, 8.91, -0.52, 0.58, 0.42, -0.59, 2.39, -4.02, -3.74, 0.67, 0.85, 0.23, -18.00, 5.00, 9.59, 0
28, 0.13, 1.27, -0.83, 5.54, 22.58, 2.41, -1.07, 1.62, -1.34, 6.78, -7.92, -0.33, -0.98, -0.20, -1.27, 10.81, 1.58, 4.71, 0
29, 0.58, 0.07, -0.53, -5.69, 21.11, -5.40, 0.58, -0.33, 0.16, 8.74, -3.53, -3.74, -1.13, 0.40, 0.68, -0.91, 5.49, 3.73, 0
30, 0.73, 0.22, -0.38, 8.47, 5.49, 8.76, 1.63, 0.72, 0.31, 6.29, -5.97, 4.07, -0.38, -0.05, 0.68, 5.44, -13.55, 1.29, 0
31, 1.33, 0.82, -1.28, 5.54, 19.65, -3.94, 2.08, 1.02, 0.01, 8.25, 4.77, 5.53, 1.42, -0.20, 0.23, -4.33, 2.07, 4.22, 0
32, 0.73, 0.67, 0.07, 11.88, 12.81, -4.42, 0.58, 0.87, -1.79, -2.50, 6.72, 4.56, -0.08, 0.55, 0.23, -9.70, -2.81, 3.73, 0
33, 1.03, 0.07, -0.53, -2.28, 16.72, -10.28, 0.58, -0.33, -1.04, -4.45, -5.97, -6.67, 0.82, -0.35, 1.13, -2.37, -0.37, 4.71, 0
34, -0.32, -0.38, -0.83, 8.47, 38.20, -12.24, 1.03, 0.42, -1.04, -3.96, 8.68, 1.63, 0.07, 0.40, -0.37, 12.76, -4.28, -2.13, 0
35, -0.32, 0.07, -2.03, 19.70, 17.70, 2.41, 0.43, 0.72, -1.19, 0.43, 3.31, -1.79, -0.53, 0.55, 0.98, -9.21, -2.81, -7.01, 0
36, 0.73, 0.22, -0.68, 6.03, 25.02, 6.81, 0.58, 0.42, -1.79, -3.96, 10.14, 7.49, -0.68, 0.70, 0.68, -6.28, 10.37, 7.15, 0
37, 1.03, 1.27, -0.53, 9.44, 25.02, 6.32, 0.28, -0.63, -0.59, -0.54, -11.34, -1.79, 0.82, -0.35, 0.68, -1.88, -5.25, -5.06, 0
38, -0.32, -0.38, -1.28, -0.81, 13.79, -0.03, 1.78, -0.33, 0.61, -7.87, 3.31, -12.53, 0.22, 1.30, 0.98, -1.40, 4.51, -3.59, 0
39, -0.02, 0.22, -0.38, -7.16, 13.79, 7.29, 0.43, 0.27, -0.44, 5.32, -7.44, 0.16, -0.53, 0.10, -0.52, -4.81, 6.95, -5.55, 0
40, 0.13, 0.07, -1.73, 7.49, 18.18, 11.69, 1.03, 0.42, -0.59, 0.43, -5.00, -0.82, 0.37, 0.40, -0.37, 13.74, -4.28, 4.22, 0
41, -1.37, 0.67, -0.68, -1.79, 11.84, -7.84, 1.78, -0.33, -0.59, -7.87, 0.38, 8.46, 0.82, -0.35, 0.08, 4.95, 12.32, -4.57, 0
42, 1.18, 1.42, -0.68, 9.93, 26.48, 12.18, 1.03, -0.33, -1.79, 7.27, 8.68, -0.33, -0.98, 0.10, 0.98, 5.93, 5.98, -1.64, 0
43, -0.32, 0.52, -0.83, 1.63, 15.25, 1.44, 0.58, 0.12, -0.59, -5.91, -0.60, -1.79, 0.22, 0.10, -0.97, 5.44, -0.86, 0.80, 0
44, -0.32, -1.13, -0.08, 12.86, 35.76, -1.01, -0.32, 0.27, -0.74, -0.05, -0.11, -9.12, -0.08, -0.50, 0.53, -11.16, 9.88, 6.17, 0
